comfort_reward,energy_reward,indoor_temp,action
-0.0,-28.22775024065907,23.3703943467203,23.33362019827031
-0.0,-121.9630637813946,25.31777325868194,25.4695848197051
-0.0,-89.17195766505705,25.0739615257969,25.06853772643296
-0.0,-102.51253962122401,25.03346852102677,25.03175227309426
-0.0,-113.55205037056331,25.4536376520601,25.46450028956634
-0.0,-33.033492338401885,23.57229830361329,23.5393987765715
-0.0,-75.56291036700934,24.25817126047951,24.26900741488122
-0.0,-37.5827474334876,23.5731838251653,23.56389213158036
-0.0,-88.99949777044873,23.84099506022484,23.86030942357726
-0.0,-123.5539332699429,24.89741359097665,24.90611741409031
-0.0,-69.9605972339328,24.30688620190515,24.29262700999224
-0.0,-81.92607230965952,24.18933046939447,24.18259504419359
-0.0,-153.98542469396932,25.81699684975259,25.99815078394315
-0.0,-85.28972031401211,24.93437334631468,24.92233653519906
-0.0,-124.9247869170754,25.59674508622971,25.60613920445194
-0.0,-45.699715590197485,23.94063654774807,23.91165717815518
-0.0,-154.1973160152398,26.44376195540412,26.85895995939
-0.0,-57.2096593573381,24.56263104214191,24.51874487579034
-0.0,-34.12861911848855,23.24001288372114,23.21410264514951
-0.0,-76.16942348160995,24.117287202387,24.13111242262412
-0.0,-94.65058617267454,24.57447604123534,24.58677572574394
-0.0,-37.28566563825654,23.72446663791304,23.71129456607584
-0.0,-77.3777080407669,24.18615333646358,24.19799407755913
-0.0,-89.08065342084285,24.51614406415835,24.52407784743352
-0.0,-56.8220783431461,24.30173669241154,24.2900373086127
-0.0,-72.25359181604931,24.35356428795669,24.35659397165634
-0.0,-99.2161224467297,25.02132968575316,25.02722697117579
-2.7,-2.724363710298085,24.90275050735018,24.90068485737681
-2.7,-1.7444305929969182,23.37889719257501,23.34216273252397
-2.7,-0.19150994114124692,23.84496622719894,23.86061617679312
-2.7,-0.24149723641853932,24.10712168073723,24.14308849155348
-2.7,-3.1699407065436884,25.0787569445563,25.08989387338093
-2.7,-0.7808458174347038,24.33801409253082,24.3034745049851
-2.7,-4.699424950922287,25.65058590290279,25.65921509364485
-2.7,-1.849961068282453,24.42755151827674,24.39523752679039
-2.7,-17.692274500639172,25.34764708960933,25.42434864828865
-2.7,-12.222197968931301,23.35869972301838,23.31263010693633
-2.7,-10.46217351538376,24.05232465353495,24.16484976360739
-2.8559034000666537,-13.21874605527395,22.91338699996297,22.85658960210777
-2.7,-18.46153191105096,25.07196930985251,25.31278412852377
-2.7,-9.648958491175756,24.55252074899394,24.47466562608873
-2.7,-13.106128032402781,24.66128647445218,24.72047018167467
-2.7,-9.249345333827087,24.54012198923799,24.49489023574043
-2.7,-5.014110592404058,24.06815287558594,24.01441210854333
-2.7,-9.132401482939285,24.33427098616858,24.42201367138366
-2.7,-4.745661458257677,24.1202668486977,24.05865953521494
-2.7,-14.706438869346902,25.3696576048523,25.41387027657631
-2.7,-8.123730223089945,23.467744869388,23.40358722791139
-2.7,-1.026927197678871,23.60777205007327,23.63989023757357
-2.7,-3.1152633447677385,24.93796163899782,24.94644355644142
-2.7,-0.6202116227720282,24.00950126713833,23.96288792849097
-2.7,-1.3157124942496552,24.68158461210285,24.69467153404108
-2.7,-0.3990225301459146,24.84228916151691,24.87137218912526
-2.7,-2.642212042214313,23.37140239237798,23.33140040525066
-2.7,-3.855429422895309,25.26443237146013,25.33655517903316
-2.7,-2.7655124364983372,23.1782883879106,23.08554857312855
-2.7,-2.903586388060271,24.65307654386833,24.66325683354468
-2.7,-1.106230377085252,24.59208175633296,24.57352251842353
-2.7,-4.294143679012053,25.71655947558622,25.72726803923496
-2.7,-11.15624449466884,23.83670553052494,23.76773205761475
-2.7,-15.031487746632951,24.5154289760464,24.62547942263255
-2.7,-11.51470371224127,24.57226207954996,24.56587637249151
-2.7,-13.651369080118592,24.59742298740742,24.60734789137353
-2.7,-1.091115087547666,25.0401688101907,25.05379756165861
-2.7,-0.3238979912766706,25.04129819873109,25.04017541664875
-2.7,-1.335690195235936,24.01380213613912,23.96984254943188
-2.7,-1.3005572978773239,23.44969975041514,23.40242409992
-2.7,-6.993899281013653,25.08335104192157,25.14080878577585
-2.7,-0.7072705189143405,23.9676179339637,23.9382531737034
-2.7,-6.426320746807299,25.08719342955594,25.09627667304918
-2.7,-3.7317848628658323,25.33976386371782,25.3459156050819
-2.7,-2.1060420715226496,23.73273548509376,23.69969678900595
-2.7,-3.854811434586533,23.77278732570891,23.77727899971868
-2.7,-0.41154044776644916,23.67624715473925,23.670090131204
-2.7,-4.3797770587803075,24.28638570791255,24.30024515571704
-2.7,-11.37506218496776,25.37212370379006,25.37892459617401
-2.7,-8.907517953164442,25.40172082784356,25.40219812719236
-2.7,-6.420222395728051,25.03096231880484,25.02296667117361
-2.7,-3.041536044801,24.06781280852515,24.04682724286777
-0.0,-83.47079276056327,24.96535917411453,24.975850204827
-0.0,-71.2446997098431,25.09605398652762,25.10227418983398
-0.0,-64.81550690077783,24.74007643588876,24.73257332988618
-0.0,-26.940605513739737,23.49208500649028,23.46347689521259
-0.0,-64.26462212391161,23.63407542644382,23.64554291681931
-0.0,-144.9719759319071,25.51410494284491,25.72510953262141
-0.0,-32.47536621386444,23.72567499597276,23.68123168400336
-0.0,-75.61187285111923,24.42056315134884,24.42888386819169
-0.0,-44.27878802546862,24.22455510666093,24.21269608611664
-0.0,-128.81533989674162,25.38246493122789,25.39798713736007
-0.0,-37.18859967844302,23.52117421611898,23.48966653885602
-0.0,-72.61873960386737,24.01954963340847,24.03345146597981
-0.0,-141.1817879879386,25.42368531551332,25.55735123899728
-0.0,-56.909843751008815,24.25953921875698,24.24197448945676
-0.0,-108.44362517270599,24.94277644989673,24.95158501066635
-0.0,-73.37346796494948,24.48928729763881,24.47693522887655
-0.0,-111.5487386497885,24.76977394729971,24.78974363376871
-0.0,-77.90129259540979,24.6065286326623,24.59457502207855
-0.0,-35.933720393927636,23.30445644029868,23.28418697730427
-0.0,-103.0694964507115,24.57571212062218,24.58766000552581
-0.0,-130.031898336556,25.28645505011858,25.29632428447182
-0.0,-74.86096679112708,24.55732348860895,24.54700771346558
-0.0,-81.47405572142999,24.3135776786463,24.29660137238215
-0.0,-105.7571875294978,24.74852450841661,24.76009754164651
-0.0,-84.95684414756187,24.66946404273268,24.66282887487309
-0.0,-68.72301379590563,24.2350332136099,24.22319612849178
-0.0,-102.078462421568,24.42943182307569,24.44412323458506
-0.0,-161.07255020303342,26.02754189571456,26.25303920367076
-0.0,-95.81162369505141,25.77140627160828,25.73762110533553
-0.0,-32.045139149189524,23.54931736291009,23.4846384837709
-0.0,-37.03197513147996,23.28526305751009,23.27762644708783
-0.0,-62.20443194033715,23.52969069860741,23.54650350528782
-0.0,-82.58404487278945,23.90848396297324,23.91810697938431
-0.0,-116.9157671033038,24.69155576007558,24.7020769049875
-0.0,-74.48332076029742,24.27225951459777,24.26209246797785
-0.0,-97.45664901497697,24.60846909927424,24.61726765495671
-0.0,-146.1263118014585,25.98468078011649,26.12971157178836
-0.0,-32.30064043959253,23.6697837654966,23.61041923290793
-0.0,-113.3050639090812,25.20365511481307,25.24048005712067
-0.0,-135.5832344770704,26.17927986133874,26.24816552209282
-0.0,-24.72978077464959,23.76990463038078,23.67731299431845
-0.0,-71.92028831640702,24.47214266300064,24.48190157019003
-0.0,-45.82695732233401,24.5264797095274,24.52950328047103
-0.0,-62.28979810897784,24.4953667222386,24.49398358498092
-2.7,-3.613224623243207,24.74296154889566,24.75384445432705
-2.7,-0.6031602912754416,24.01276202924697,23.98414753229877
-2.7,-0.9916635770975304,24.35774343346579,24.3714575259914
-2.7,-0.4723372002647116,23.87248971070974,23.83218313851629
-2.7,-0.3659350724706527,24.07401108814917,24.10676352019067
-2.7,-4.245219359429878,25.34335493647165,25.35802231974348
-2.7,-2.668578430177635,23.44831529993416,23.38834311079172
-2.7,-0.7130321348422304,23.80264960040237,23.83379043379353
-2.7,-0.4487702565036429,24.39658236558191,24.42405705654786
-2.7,-0.6314362162243231,24.96415350784773,24.98213990625094
-2.7,-1.088760809802333,24.46175436820923,24.4123603112805
-2.7,-2.9435751986595062,25.57745050013725,25.58838918950646
-2.7,-9.925639965813236,25.31087373205003,25.18152336754255
-2.7,-10.472716001972431,24.19528927972838,24.13809773648666
-2.7,-8.141294735978747,24.0790946781041,24.05692163118627
-2.7,-16.64726743539625,25.29943785332498,25.36547773853841
-2.7,-6.295333383659296,24.38839827266909,24.32785301275585
-2.7,-10.98705796034031,24.85514204311624,24.90811863433453
-2.7,-5.419473376820225,23.89765686788841,23.83412873021058
-2.7,-9.13660617567023,24.40285687391255,24.46023972459115
-2.7,-15.78086083504213,25.20861178207512,25.26999335004664
-2.7,-9.56585788613077,24.56224225989079,24.44794831572268
-2.7,-13.034237078738022,24.89694414470317,24.9466450327522
-2.7,-7.781789716533446,23.48490529095444,23.4127193429911
-2.7,-10.07981960736376,24.03445677298827,24.12325130053819
-2.7,-12.25606587013094,24.52087395075496,24.59947820020723
-2.7,-16.302677428463813,25.17540975186784,25.28114260512951
-2.7,-10.476092402866492,24.24671222227222,24.1586845972338
-2.7,-9.067038558900895,24.07058195014681,24.03171066555094
-2.7,-18.57385348142997,25.48837835359816,25.63776624011768
-2.7,-11.744206967991941,24.93549397683045,24.82924322621068
-2.7,-10.916049364585861,23.43989691509367,23.3653061172415
-2.7,-16.124956308772354,24.82739673506777,24.91405706859733
-2.7,-14.452984978561823,25.04589424138661,25.08754641924218
-2.7,-10.912585049907271,23.85712269369276,23.79765837177718
-2.7,-10.86663545361966,24.16647027793655,24.21645947615696
-2.7,-16.08672773252046,24.87853761523623,24.93735483986086
-2.7,-12.340003574967282,24.71186082468594,24.60074701579
-2.7,-12.5135867760069,24.54031114112006,24.47118185400311
-2.7,-15.77853635678163,24.9024610670097,24.96078184333903
-2.7,-18.13666138201034,24.25915791387229,24.22323054906856
-2.7,-20.127082262019968,24.38653581849092,24.40713282623058
-2.7,-23.33138744512373,25.32797689158096,25.50667640671731
-2.7,-20.937187832931542,25.10837066155807,24.95531529441866
-2.7,-18.53754394935719,24.0297613719809,23.92731026754396
-2.7,-8.282313419395306,25.38529991365357,25.43493112792618
-3.783287476782398,-12.20245307202927,26.60182637599022,26.65869318388618
-2.7,-2.4691192551837,24.54110230423273,24.50371899153992
-2.7,-2.226435532773713,23.80076982013593,23.76746516822337
-2.7,-8.399937229494231,25.19281335334846,25.19741573725639
-2.7,-2.132440816584604,23.50530079567242,23.47005825230348
-2.7,-10.84564123324557,25.4997555753851,25.64160970798444
-0.0,-49.619428887150946,24.73085661722483,24.72412418555516
-0.0,-40.657166365384825,24.26618888701841,24.25816408746852
-0.0,-19.69313846415024,22.8417374136463,22.81322972378716
-0.0,-117.2530386108962,24.74746611849847,24.87758391196245
-0.0,-101.3420133778868,25.02415431268005,25.02544887629181
-0.0,-32.99946659563766,23.7232861473835,23.69663584652369
-0.0,-103.5176869539996,24.98858275956641,25.01534670201674
-0.0,-71.71413018442243,24.66575844892262,24.65813476346255
-0.0,-104.36009925754401,25.0329869143323,25.0410521597173
-0.0,-37.09007036578332,23.73592678609559,23.71492270140224
-0.0,-77.65144151491477,24.39913667675611,24.40797052055839
-0.0,-120.9325701146459,25.22697629264003,25.23684113643944
-0.0,-61.54440766073448,24.9641195637588,24.95305925731417
-0.0,-69.57832060549948,24.8640785373651,24.85993145243961
-0.0,-73.84835974424769,24.92009574838703,24.92223570434658
-0.0,-98.7025596144927,25.43275387989416,25.44029555257271
-0.0,-67.62741145857909,25.31358456590079,25.30831559228445
-0.0,-56.686968072650316,24.89972183902947,24.89337453069754
-0.0,-33.95223081547284,24.27566392683617,24.26945302799654
-0.0,-106.25712371897531,25.26132234004287,25.26566667274624
-0.0,-44.89574918294005,24.58202412019292,24.57661377827037
-0.0,-88.16295742712579,24.74990158821078,24.75654303670172
-0.0,-25.725291226819618,23.46032323759039,23.44096557256636
-0.0,-50.694793001187136,23.4452584356135,23.44546473276045
-0.0,-99.52857392524682,24.48275604165158,24.48770745936131
-0.0,-95.91612665186781,24.92485543062258,24.93140848343738
-0.0,-116.4703926520329,25.5032124000183,25.50768617303401
-0.0,-19.42803293812813,23.15651200079477,23.07291131445601
-0.0,-120.04841762507411,25.27215126732738,25.44006247839999
-0.0,-29.88047399481416,23.76992920636815,23.73492330047415
-0.0,-78.03650697557293,24.65094994761709,24.65867222571272
-0.0,-50.55185814134769,24.29587657360589,24.29059583080527
-0.0,-23.487352746403623,23.11094701944686,23.08575272066479
-0.0,-104.19823515064259,24.86607289895488,24.98026534229649
-0.0,-35.71770166780911,23.99808318626236,23.99134210490073
-0.0,-85.30004576539137,24.15098906723764,24.15736042698002
-0.0,-28.857342035369978,23.60048769481826,23.59234893307072
-0.0,-41.63231961543802,23.46667753395332,23.46177838323663
-0.0,-125.4499282278998,25.01714843395042,25.13502475912512
-0.0,-55.09325924931292,24.55738392223861,24.55081444231802
-0.0,-77.94619674995135,24.6296614572691,24.63333582150367
-0.0,-23.41611815816716,23.7573785724524,23.73799506504725
-0.0,-44.03500639137432,24.08274524855136,24.08862281276264
-0.0,-81.17616420126438,24.73876345493517,24.74410875466079
-0.0,-36.30825680337784,24.54803939647569,24.54053648206161
-0.0,-29.02311635075635,24.18120314748175,24.17603602128145
-0.0,-92.7266431627943,25.35235155751339,25.35879054458649
-0.0,-17.563884520999792,23.85340415079825,23.82359391377218
-0.0,-12.490559621755748,23.5114406950704,23.49940188090272
-0.0,-81.08642254710927,24.8875338877848,24.89314297538687
-0.0,-8.804328012671421,23.64105161762516,23.60119106576793
-0.0,-42.401860775043644,23.85159052215699,23.86216147738082
-0.0,-13.19396185468731,23.97971703475215,23.98615489394625
-0.0,-90.37027806759157,25.27737622267254,25.29371507893235
-0.0,-22.88507922638416,23.73700090762173,23.70719317149648
-0.0,-11.30608254614626,23.43975547339215,23.42784200419613
-0.0,-62.17922368562252,24.48734643152877,24.49264528219092
-0.0,-7.404534909201973,23.9574299199957,23.94475078690516
-0.0,-161.2687862226506,23.16218248605123,23.08723232395129
-0.0,-216.25317027292462,24.13707078513946,24.23254611670933
-0.0,-189.515659070136,24.05097282481739,23.96418395306006
-0.0,-231.1833688806128,24.95017764874287,25.12998483320878
-0.0,-210.6745087644467,24.93418937105908,24.84380972114766
-0.0,-172.8532243800469,23.26920451202619,23.17670522700933
-0.0,-224.1111370617,24.4415986926141,24.63614483278707
-0.0,-172.01315519641,23.37449227584306,23.28620225985965
-0.0,-239.485377308409,24.70103223130635,25.49588520162797
-0.0,-198.3223042367434,24.60068891523486,24.43194051499201
-0.0,-226.08518560608618,24.76950706107038,24.85408526631702
-0.0,-221.37927165360608,24.8472978060589,24.87846356507761
-0.0,-219.5989330484959,24.82251535421207,24.81258811326471
-0.0,-81.449456453955,25.43301845158435,25.43372293757592
-0.0,-20.45982087413824,24.90737845994659,24.89707289484215
-0.0,-48.146236879566665,25.13638590409271,25.14864242001989
-0.0,-19.62067923917863,25.12357753556913,25.12301136020723
-0.0,-15.98056689442775,24.08307085090754,24.05196043800893
-0.0,-8.631839823066073,23.77962569167659,23.76370489075098
-0.0,-10.445094615920041,24.02896186689991,24.03956104333882
-0.0,-7.051493507231515,23.27633674790381,23.24158648652585
-0.0,-36.028031215643544,24.02638712294345,24.03236186055425
-0.0,-89.9024828667651,25.46957751004926,25.5011262165897
-0.0,-12.1053357302444,24.25360483891111,24.2209568855306
-0.0,-37.907683299251374,24.14764102404743,24.14413447765665
-0.0,-69.93210747529503,25.10545111622146,25.11062308204663
-0.0,-21.230494945908532,22.53420921455762,22.37126615122702
-0.0,-124.4377219447138,24.97733942392153,25.22054992696113
-0.0,-95.74630750559078,25.50346516154189,25.50526433461933
-0.0,-18.98313160121968,23.43492092239231,23.3797657359201
-0.0,-116.0332481410239,25.29415542371444,25.43788664903943
-0.0,-19.14983756932958,24.07605994844939,24.04882868050169
-0.0,-59.65958857482587,24.61137721240948,24.62080705531279
-0.0,-33.27295548951607,24.21444410382339,24.20857303563698
-0.0,-51.89592248868214,24.19356861042827,24.19317891582213
