,comfort reward,energy reward
148,-2.7,-4.474923786319989
149,-2.7,-4.473674283970007
150,-2.7,-4.4862855685910255
151,-2.7,-4.517699546363227
152,-2.7,-4.992777900411512
153,-2.7,-5.037264287036916
154,-2.7,-5.052348239135636
155,-2.7,-5.06659419484947
156,-2.7,-5.083666457065372
157,-2.7,-5.098245213865778
158,-2.7,-5.100312308278619
159,-2.7,-5.096212009434494
160,-2.7,-5.067283816825531
161,-2.7,-5.0609221464905225
162,-2.7,-5.007607300715223
163,-2.7,-4.9295667894091055
164,-2.7,-4.895289417392896
165,-2.7,-4.835876913304678
166,-2.7,-4.778203962620999
167,-2.7,-4.828899389663666
168,-2.7,-10.248965411671758
169,-2.7,-11.88155041695353
170,-2.7,-12.781138217448222
171,-2.7,-13.73330508458479
172,-2.7,-16.58258264557686
173,-2.7,-17.480476897546733
174,-2.7,-17.77282733515576
175,-2.7,-0.562681579724264
176,-2.7,-1.2569153202260361
177,-2.7,-1.7694310001405529
178,-2.7,-1.917658689080093
179,-2.7,-2.264036585345189
180,-0.0,-29.33007483648336
181,-0.0,-33.279882768878004
182,-0.0,-36.3930728457439
183,-0.0,-39.10448029255876
184,-0.0,-99.28082422046393
185,-0.0,-59.88218325438278
186,-0.0,-73.1868620644925
187,-0.0,-69.75336430357868
188,-0.0,-70.0404580584851
189,-0.0,-71.35668282921651
190,-0.0,-73.05542555589068
191,-0.0,-75.02654453933805
192,-0.0,-74.48742078257663
193,-0.0,-73.96726165606695
194,-0.0,-73.44342094459715
195,-0.0,-72.89400268236619
196,-0.0,-73.31988074212678
197,-0.0,-73.75171395973057
198,-0.0,-74.15773308501758
199,-0.0,-74.55775926288804
200,-0.0,-75.7999123156984
201,-0.0,-77.04311045301111
202,-0.0,-78.28818380187805
203,-0.0,-79.53806609056123
204,-0.0,-78.783261997098
205,-0.0,-77.95674679082795
206,-0.0,-77.08130366213521
207,-0.0,-76.1559001942938
208,-0.0,-77.22454221003191
209,-0.0,-78.32739410303817
210,-0.0,-79.42650496975384
211,-0.0,-80.03083710925044
212,-0.0,-79.7971062780421
213,-0.0,-79.51894921323509
214,-0.0,-79.03646172896933
215,-0.0,-78.47880019681028
216,-0.0,-76.92154894747688
217,-0.0,-75.29506852153139
218,-0.0,-73.60102999523941
219,-0.0,-71.85573987699468
220,-0.0,-68.04940791709153
221,-0.0,-64.1268391731605
222,-0.0,-59.990983000568065
223,-0.0,-55.741225925881565
224,-2.7,-0.8365958213871635
225,-2.7,-0.32107335379442725
226,-2.7,-0.17290675904254768
227,-2.7,-0.1524868953414246
228,-2.7,-0.1524868953414246
229,-2.7,-0.21508498243330262
230,-2.7,-0.3297216736888528
231,-2.7,-0.4406605625590291
232,-2.7,-7.010647387529225
233,-2.7,-7.244779204166166
234,-2.7,-7.609872265214805
235,-2.7,-7.8966793188905084
236,-2.7,-7.518432560879628
237,-2.7,-7.687662424838723
238,-2.7,-7.701825384413098
239,-2.7,-7.717390904025588
240,-2.7,-6.468540954367857
241,-2.7,-6.302593036261553
242,-2.7,-6.335649547202459
243,-2.7,-6.347431346308496
244,-2.7,-7.879784524553897
245,-2.7,-0.40921249336552684
246,-2.7,-0.1524868953414246
247,-2.7,-0.1524868953414246
248,-2.7,-0.1524868953414246
249,-2.7,-0.1524868953414246
250,-2.7,-0.1524868953414246
251,-2.743703079044907,-0.1524868953414246
252,-2.9059024437472156,-0.1781513283914153
253,-2.706638050774744,-0.3855799930985263
254,-2.7,-1.510051439004539
255,-2.7,-0.8244228039604161
256,-2.7,-4.47205176739921
257,-2.7,-4.3343739330997195
258,-3.1735279350869945,-4.239517144370446
259,-3.596365602729901,-4.163602423736801
260,-2.7,-0.43733569281631574
261,-2.7,-0.21693700740712402
262,-2.7,-0.1524868953414246
263,-2.7,-0.1524868953414246
264,-2.7,-0.1524868953414246
265,-2.7,-0.1524868953414246
266,-2.7,-0.1524868953414246
267,-2.7,-0.1524868953414246
268,-2.7,-0.1524868953414246
269,-2.7,-0.1524868953414246
270,-2.7,-0.1524868953414246
271,-2.7,-0.2665323488432721
272,-2.7,-1.3118604476932612
273,-2.7,-2.0217839756120632
274,-2.7,-2.839614834682493
275,-2.7,-3.018059685431394
276,-0.0,-38.31300184675605
277,-0.0,-42.04257903169536
278,-0.0,-44.770702517809156
279,-0.0,-46.858914440133766
280,-0.0,-48.55910700557046
281,-0.0,-50.05411677526106
282,-0.0,-51.25615669150757
283,-0.0,-52.17852718640278
284,-0.0,-53.994633279221695
285,-0.0,-55.73162980302306
286,-0.0,-57.43758151223889
287,-0.0,-59.11896289947313
288,-0.0,-60.68907630096508
289,-0.0,-62.22746907228815
290,-0.0,-63.75046909205391
291,-0.0,-65.25942293738507
292,-0.0,-65.8438614050848
293,-0.0,-66.39242063081564
294,-0.0,-66.90150102239069
295,-0.0,-67.35895652854957
296,-0.0,-67.8599350489594
297,-0.0,-68.31994843238786
298,-0.0,-68.75158415748602
299,-0.0,-69.15307453106662
300,-0.0,-69.4687422911888
301,-0.0,-69.74615103358015
302,-0.0,-69.9933718292121
303,-0.0,-70.21457391027127
304,-0.0,-69.4152518434663
305,-0.0,-68.5662167438598
306,-0.0,-67.67344532882936
307,-0.0,-66.22810570409894
308,-0.0,-65.78899532928205
309,-0.0,-118.7530842367012
310,-0.0,-95.30602912301107
311,-0.0,-89.13950403256511
312,-0.0,-79.15627566796289
313,-0.0,-74.43654706325685
314,-0.0,-71.46657330074386
315,-0.0,-69.50849761852696
316,-0.0,-66.83145603842358
317,-0.0,-64.41941001385972
318,-0.0,-61.30199630541651
319,-0.0,-58.07951059006847
320,-2.7,-1.4922020588084441
321,-2.7,-0.6181262291308512
322,-2.7,-0.29490667380527
323,-2.7,-0.1524868953414246
324,-2.7,-0.1524868953414246
325,-2.7,-0.1524868953414246
326,-2.7,-0.1524868953414246
327,-2.7,-0.1524868953414246
328,-2.7,-0.1524868953414246
329,-2.8657488914333626,-0.21294037854980652
330,-3.303842213083231,-0.32592060782294074
331,-2.7168892244193934,-0.8150862496831754
332,-2.7,-5.22694955300653
333,-2.7,-4.006942369630138
334,-2.7,-3.963675228355422
335,-2.7,-3.935959810071282
336,-2.7,-3.1634420820497833
337,-2.7,-3.1474369968262534
338,-2.7,-3.139921786443081
339,-2.7,-3.1436333986517138
340,-3.0461752304611394,-3.893020536497368
341,-3.305737782694351,-3.8992651962056835
342,-2.8645959668312004,-4.662755607924355
343,-2.7,-10.94855812342984
344,-2.7,-8.7521981779486
345,-2.7,-9.765220922706048
346,-2.7,-9.035038946108124
347,-2.7,-8.547451324756771
348,-2.7,-8.516337241599759
349,-2.7,-8.091384157431502
350,-2.7,-8.026487241401382
351,-2.7,-8.053683534985279
352,-2.7,-9.025962109612088
353,-2.7,-9.263130938866242
354,-2.7,-9.516351767306253
355,-2.7,-9.79644097936554
356,-2.7,-10.067262720707822
357,-2.7,-10.35077960227938
358,-2.7,-10.55703955085083
359,-2.7,-10.747189850754001
360,-2.7,-18.31509236787733
361,-2.7,-18.57895894942214
362,-2.7,-18.77210192285536
363,-2.7,-18.95134887391916
364,-2.7,-20.43856677173117
365,-2.7,-2.690315839107669
366,-2.7,-1.711797764857047
367,-2.7,-2.5090934270427243
368,-2.7,-3.7026128330321035
369,-2.7,-3.9225443515239085
370,-2.7,-4.168108319786829
371,-2.7,-4.389393226090065
372,-0.0,-50.59771891361966
373,-0.0,-53.57756492505115
374,-0.0,-56.05434268713689
375,-0.0,-58.230047933320265
376,-0.0,-60.99157482576687
377,-0.0,-63.64180179226728
378,-0.0,-66.24003337841651
379,-0.0,-68.80317548486185
380,-0.0,-69.74173865633153
381,-0.0,-70.6157843288318
382,-0.0,-71.42939051487225
383,-0.0,-72.18460752274261
384,-0.0,-53.58191508239873
385,-0.0,-54.70218225446427
386,-0.0,-55.272902792220236
387,-0.0,-55.89452593675664
388,-0.0,-56.35928469657924
389,-0.0,-56.814221905590365
390,-0.0,-57.2590244728863
391,-0.0,-57.685888430508676
392,-0.0,-58.2513511107922
393,-0.0,-58.796136730250666
394,-0.0,-59.34729905051954
395,-0.0,-59.89581621896368
396,-0.0,-60.22595372311571
397,-0.0,-60.52449644187744
398,-0.0,-60.801928665239345
399,-0.0,-61.02792617576571
400,-0.0,-61.34945734260658
401,-0.0,-61.6752185179157
402,-0.0,-61.99180294007839
403,-0.0,-60.57866186035633
404,-0.0,-60.04215843639703
405,-0.0,-59.55993343059529
406,-0.0,-58.94168982057824
407,-0.0,-58.19176191635795
408,-0.0,-57.05051774648122
409,-0.0,-55.794219164347595
410,-0.0,-54.018036744311374
411,-0.0,-52.065322316794166
412,-0.0,-50.026719745590654
413,-0.0,-47.87312046831942
414,-0.0,-45.54212287875523
415,-0.0,-43.12545098516751
416,-0.0,-40.63163626869975
417,-0.0,-38.096112289239024
418,-0.0,-33.86702035464058
419,-0.0,-30.22149555009586
420,-0.0,-25.601350755885793
421,-0.0,-20.36257600715971
422,-0.0,-18.8445362545276
423,-0.0,-18.850857875012622
424,-0.0,-19.6462730228342
425,-0.0,-20.68749482685902
426,-0.0,-20.49767535474367
427,-0.0,-19.97856612920429
428,-0.0,-19.28072233856896
429,-0.0,-18.36212941892785
430,-0.0,-202.453926397297
431,-0.0,-199.5661701341938
432,-0.0,-196.9746769597839
433,-0.0,-193.60382193202202
434,-0.0,-194.6981040188618
435,-0.0,-196.33262426097642
436,-0.0,-197.9026722479392
437,-0.0,-199.4272847218751
438,-0.0,-200.2807647845782
439,-0.0,-200.95099087935822
440,-0.0,-201.7545683861503
441,-0.0,-202.5236235786576
442,-0.0,-202.11476244847142
443,-0.0,-29.192975044087138
444,-0.0,-7.7317414743882145
445,-0.0,-12.74611011975905
446,-0.0,-10.20015380081043
447,-0.0,-9.257877533630662
448,-0.0,-8.789363054339027
449,-0.0,-8.577194538294718
450,-0.0,-9.206349419523296
451,-0.0,-10.13247117242871
452,-0.0,-11.17692263382779
453,-0.0,-13.34428541907263
454,-0.0,-18.47270946758264
455,-0.0,-21.652243511330923
456,-0.0,-25.388935147680442
457,-0.0,-28.975365789159483
458,-0.0,-32.28834750294579
459,-0.0,-35.08286168405858
460,-0.0,-37.32503784701116
461,-0.0,-39.35928777220512
462,-0.0,-41.789986095108496
463,-0.0,-43.186933914929234
464,-0.0,-44.59515194036654
465,-0.0,-45.866621133859745
466,-0.0,-47.006972452657536
467,-0.0,-48.07500478693574
468,-0.0,-49.06363222504554
469,-0.0,-50.00074759183295
470,-0.0,-50.894727622021676
471,-0.0,-51.754010428225975
472,-0.0,-52.53034853077455
473,-0.0,-53.270815152968325
474,-0.0,-53.99097586889749
475,-0.0,-54.66745941395707
476,-0.0,-55.143717524594194
477,-0.0,-55.58358050949541
478,-0.0,-55.99125245006231
479,-0.0,-56.36706646459234
480,-0.0,-1.8650469886787748
481,-0.0,-1.5248689534142459
482,-0.0,-1.5248689534142459
483,-0.0,-1.5248689534142459
484,-0.0,-1.5248689534142459
485,-0.0,-1.5248689534142459
486,-0.0,-1.5248689534142459
487,-0.0,-1.5248689534142459
488,-0.0,-1.5248689534142459
489,-0.0,-1.5248689534142459
490,-0.0,-1.5248689534142459
491,-0.0,-1.5248689534142459
492,-0.0,-1.5248689534142459
493,-0.0,-1.5248689534142459
494,-0.0,-1.5248689534142459
495,-0.0,-1.5248689534142459
496,-0.0,-1.5248689534142459
497,-0.0,-1.5248689534142459
498,-0.0,-1.5248689534142459
499,-0.0,-1.5248689534142459
500,-0.0,-1.5248689534142459
501,-0.0,-1.5248689534142459
502,-0.0,-1.5248689534142459
503,-0.0,-1.5248689534142459
504,-0.0,-1.5248689534142459
505,-0.0,-1.5248689534142459
506,-0.0,-1.5248689534142459
507,-0.0,-1.6036101326035679
508,-0.0,-2.069602121739216
509,-0.0,-2.50465138214913
510,-0.0,-2.752972866843196
511,-0.0,-2.995985088122631
512,-0.0,-3.099068840526968
513,-0.0,-3.113448214984538
514,-0.0,-2.9637080605188957
515,-0.0,-2.7670011529538074
516,-0.0,-2.555124110231065
517,-0.0,-2.3375147792232287
518,-0.0,-2.127499053562624
519,-0.0,-1.93548778999126
520,-0.0,-1.752625959210228
521,-0.0,-1.5973798850694332
522,-0.0,-1.5248689534142459
523,-0.0,-1.5248689534142459
524,-0.0,-1.5248689534142459
525,-0.0,-1.5248689534142459
526,-0.0,-1.5248689534142459
527,-0.0,-1.5248689534142459
528,-0.0,-1.5248689534142459
529,-0.0,-1.5248689534142459
530,-0.0,-1.5248689534142459
531,-0.0,-1.5248689534142459
532,-0.0,-1.5248689534142459
533,-0.0,-1.5248689534142459
534,-0.0,-1.5248689534142459
535,-0.0,-1.5248689534142459
536,-0.0,-1.5248689534142459
537,-0.0,-1.5248689534142459
538,-0.0,-1.5248689534142459
539,-0.0,-1.561811485624658
540,-0.0,-1.758088696744905
541,-0.0,-1.945565512750407
542,-0.0,-2.117148623077246
543,-0.0,-2.270768890504933
544,-0.0,-2.3775797547415167
545,-0.0,-2.452495835467658
546,-0.0,-2.086413251046869
547,-0.0,-1.630532987079508
548,-0.0,-1.5248689534142459
549,-0.0,-1.5248689534142459
550,-0.0,-1.5248689534142459
551,-0.0,-1.5248689534142459
552,-0.0,-1.5248689534142459
553,-0.0,-1.5248689534142459
554,-0.0,-1.5248689534142459
555,-0.0,-1.5248689534142459
556,-0.0,-1.5248689534142459
557,-0.0,-1.5248689534142459
558,-0.0,-1.5248689534142459
559,-0.0,-1.5248689534142459
560,-0.0,-1.5248689534142459
561,-0.0,-1.5248689534142459
562,-0.0,-1.5248689534142459
563,-0.0,-1.5248689534142459
564,-0.0,-1.5248689534142459
565,-0.0,-1.5248689534142459
566,-0.0,-1.5248689534142459
567,-0.0,-1.5248689534142459
568,-0.0,-1.5248689534142459
569,-0.0,-1.5248689534142459
570,-0.0,-1.5248689534142459
571,-0.0,-1.5248689534142459
572,-0.0,-1.5248689534142459
573,-0.0,-1.5248689534142459
574,-0.0,-1.5248689534142459
575,-0.0,-1.5248689534142459
576,-0.0,-1.5248689534142459
577,-0.0,-22.76882593671095
578,-0.0,-78.3969229258663
579,-0.0,-109.5500976797966
580,-0.0,-128.1203250250311
581,-0.0,-103.796341039234
582,-0.0,-95.63378260911101
583,-0.0,-85.1971107039307
584,-0.0,-83.05592342949751
585,-0.0,-79.4442007302629
586,-0.0,-77.25241843513713
587,-0.0,-75.67477216086982
588,-0.0,-74.50404099375878
589,-0.0,-73.59527150268255
590,-0.0,-72.8962078981789
591,-0.0,-72.33478818495719
592,-0.0,-72.9630144839539
593,-0.0,-73.69717790152578
594,-0.0,-74.50649728650185
595,-0.0,-71.62927811829405
596,-0.0,-68.92707143497728
597,-0.0,-66.67088634261977
598,-0.0,-66.4039327994855
599,-0.0,-65.61252043846594
600,-0.0,-65.67875115284134
601,-0.0,-65.7818775548329
602,-0.0,-64.90042305815145
603,-0.0,-63.75757296064188
604,-0.0,-60.427250959877355
605,-0.0,-56.97542970415279
606,-0.0,-52.65727361522845
607,-0.0,-48.073020014078445
608,-2.7,-0.34940983740129467
609,-2.7,-0.16373957862318303
610,-2.7,-0.15945916986466782
611,-2.7,-0.1569272188835521
612,-2.7,-0.1524868953414246
613,-2.7,-0.1524868953414246
614,-2.7,-0.1524868953414246
615,-2.7,-0.1524868953414246
616,-2.7,-0.1524868953414246
617,-2.7,-0.1524868953414246
618,-3.1755968600487137,-0.1524868953414246
619,-3.7037082421498684,-0.21960300794939752
620,-3.303145358724438,-0.5165762709252527
621,-2.7,-1.52419262244123
622,-2.7,-1.018395120220237
623,-2.7,-1.271338219823531
624,-2.7,-3.4095236727922726
625,-2.7,-3.405166697164431
626,-2.7,-3.403568515997709
627,-2.7,-3.416221037183016
628,-2.7,-4.085309876135337
629,-2.7,-4.049299708522159
630,-2.7,-4.02054625392931
631,-2.7,-3.997514987773723
632,-2.7,-4.297010659249048
633,-2.8592758323595606,-4.287532139653457
634,-2.9534872558328127,-4.2595981653509405
635,-2.9958566939749454,-4.232483660203059
636,-2.7,-5.365067491593715
637,-2.7,-5.039681579234028
638,-2.7,-5.314335531551892
639,-2.7,-5.477845172938376
640,-2.7,-6.197564295222736
641,-2.7,-6.474769458213573
642,-2.7,-6.741227260057139
643,-2.7,-7.013596261823047
644,-2.7,-7.317702236940242
645,-2.7,-7.6307604520407315
646,-2.7,-7.801151545729126
647,-2.7,-7.94459097536949
648,-2.7,-15.394087524188363
649,-2.7,-16.03168297558349
650,-2.7,-16.37691098783452
651,-2.7,-16.671476179628772
652,-2.7,-18.691097631871543
653,-2.7,-18.819824712151892
654,-2.7,-19.05190452839572
655,-2.7,-2.089953755827418
656,-2.7,-2.5773251454814243
657,-2.7,-3.068557034342211
658,-2.7,-3.1153631376237985
659,-2.7,-3.229089383054097
660,-0.0,-38.77227371730369
661,-0.0,-40.9136058288768
662,-0.0,-42.449214721896176
663,-0.0,-43.64918113243426
664,-0.0,-44.50312020945115
665,-0.0,-45.19344575723516
666,-0.0,-45.75104581904508
667,-0.0,-46.19846503822361
668,-0.0,-46.540433883919356
669,-0.0,-46.815792838532964
670,-0.0,-47.02579382963995
671,-0.0,-47.20624547207906
672,-0.0,-47.37397707315848
673,-0.0,-47.721295669796845
674,-0.0,-48.67369853544217
675,-0.0,-49.86388763819423
676,-0.0,-51.066664846992005
677,-0.0,-52.29791812503284
678,-0.0,-53.542686605383864
679,-0.0,-54.80385013696647
680,-0.0,-55.22736476399453
681,-0.0,-55.63984171188061
682,-0.0,-56.0367965728775
683,-0.0,-56.414842058662245
684,-0.0,-57.56764189231245
685,-0.0,-58.696383666710446
686,-0.0,-59.80823092571481
687,-0.0,-60.89728440634788
688,-0.0,-62.279474912262465
689,-0.0,-63.690970613512874
690,-0.0,-65.11978807000436
691,-0.0,-62.93726188977834
692,-0.0,-60.765751959331354
693,-0.0,-58.918922053374956
694,-0.0,-49.1562101018538
695,-0.0,-39.38151367560816
696,-0.0,-34.28829017394989
697,-0.0,-31.509061731704367
698,-0.0,-28.74996470196342
699,-0.0,-26.005827971589103
700,-0.0,-22.18212868744422
701,-0.0,-18.81542757690833
702,-0.0,-15.49889797464421
703,-0.0,-13.4038187231495
704,-2.7,-0.36723232027590014
705,-2.7,-0.5433349375494313
706,-2.7,-5.444457168933943
707,-2.7,-5.320701461412564
708,-2.7,-4.582071928347071
709,-2.7,-4.5757920465927535
710,-2.7,-4.515670976526073
711,-2.7,-4.467733384939658
712,-2.7,-4.485514683651868
713,-2.7,-4.500964315508066
714,-2.7,-4.510856757121471
715,-2.7,-4.515004786452752
716,-2.7,-4.289566247375767
717,-2.7,-4.302494744112994
718,-2.7,-4.317910890492483
719,-2.7,-4.333248002886714
720,-2.7,-3.7345444969548494
721,-2.7,-3.719136490635864
722,-2.7,-3.7047843091799786
723,-2.7,-3.6780016756934213
724,-2.7,-4.397594140697534
725,-2.7,-4.377157790201042
726,-2.7,-4.355318816895418
727,-2.7,-4.3460863528463385
728,-2.7,-4.731768932540218
729,-2.7,-4.750988698678552
730,-2.7,-4.739149482677085
731,-2.7,-4.723744641062189
732,-2.7,-4.7318234614211345
733,-2.7,-4.747411921736661
734,-2.7,-4.769522593143588
735,-2.7,-4.795008294035436
736,-2.7,-4.800945246315063
737,-2.7,-4.798543711518791
738,-2.7,-4.789375154138202
739,-2.7,-4.784138165996008
740,-2.7,-4.781816079503836
741,-2.7,-4.842739294537558
742,-2.7,-5.162853344351478
743,-2.7,-5.4302302280240555
744,-2.7,-11.43490696537799
745,-2.7,-13.20422159156069
746,-2.7,-13.911131270174891
747,-2.7,-14.762494802410002
748,-2.7,-17.3853878965377
749,-2.7,-18.12486710039483
750,-2.7,-18.34344567865768
751,-2.7,-18.495205885642818
752,-2.7,-19.40185964466251
753,-2.7,-19.475192649879112
754,-2.7,-19.52307357843889
755,-2.7,-19.56227569473468
756,-0.0,-198.24572587756458
757,-0.0,-199.3630283014669
758,-0.0,-200.3749290660711
759,-0.0,-201.2454560161479
760,-0.0,-201.93526883684052
761,-0.0,-202.5164680478734
762,-0.0,-203.0266823005803
763,-0.0,-203.48272069445102
764,-0.0,-204.1036396923474
765,-0.0,-204.7242379621634
766,-0.0,-205.33286569418692
767,-0.0,-66.00060168410863
768,-0.0,-44.85050870705469
769,-0.0,-52.612643419251924
770,-0.0,-49.94115031312931
771,-0.0,-49.03654889255236
772,-0.0,-48.69107580306166
773,-0.0,-48.70229401594572
774,-0.0,-49.44351266606589
775,-0.0,-50.50357998103557
776,-0.0,-51.638999418881774
777,-0.0,-52.81708357801517
778,-0.0,-54.03684483337451
779,-0.0,-55.284864482272
780,-0.0,-56.5454668616308
781,-0.0,-57.828255808344856
782,-0.0,-59.12028395093184
783,-0.0,-60.42191737526906
784,-0.0,-59.97279964504198
785,-0.0,-59.43727557530899
786,-0.0,-58.853167877484246
787,-0.0,-50.85277288551021
788,-0.0,-47.775655397137164
789,-0.0,-45.36464513741775
790,-0.0,-37.11490177521166
791,-0.0,-32.674654589402536
792,-0.0,-29.680853774841438
793,-0.0,-26.07731665084567
794,-0.0,-22.75063316837762
795,-0.0,-20.61195172289787
796,-0.0,-18.93638683225516
797,-0.0,-77.75023296251615
798,-0.0,-76.474966782572
799,-0.0,-74.88597652198457
800,-2.7,-6.994921116204755
801,-2.7,-6.4673714543437475
802,-2.7,-6.00684890810622
803,-2.7,-5.653561384253277
804,-2.7,-4.736123665818466
805,-2.7,-4.605267362742759
806,-2.7,-4.542747482032442
807,-2.7,-4.614018657959541
808,-2.7,-4.783925875274549
809,-2.7,-4.966254700287342
810,-2.7,-5.12452624279583
811,-2.7,-5.268340684266701
812,-2.7,-4.861721957778289
813,-2.7,-4.88474891834275
814,-2.7,-4.930197583716256
815,-2.7,-4.973241029664192
816,-2.7,-3.9847474283343094
817,-2.7,-3.9965383263390413
818,-2.7,-3.9981073261398814
819,-2.7,-3.9979085415896134
820,-2.7,-5.045537262297899
821,-2.7,-5.029460715171436
822,-2.7,-5.052161078349763
823,-2.7,-5.07816386386366
824,-2.7,-5.647218782011205
825,-2.7,-5.717803708682716
826,-2.7,-5.743765370556538
827,-2.7,-5.766499982860727
828,-2.7,-5.771711231196618
829,-2.7,-5.779714292098781
830,-2.7,-5.790536840339927
831,-2.7,-5.799773600012836
832,-2.7,-5.7995181383794066
833,-2.7,-5.792504987643912
834,-2.7,-5.763684884708913
835,-2.7,-5.706779546352176
836,-2.7,-5.672594882849231
837,-2.7,-5.8835564125494955
838,-2.7,-6.204262737540159
839,-2.7,-6.445608302817769
840,-2.7,-14.049628286213952
841,-2.7,-14.970208655685802
842,-2.7,-15.12324681028392
843,-2.7,-15.512533649312681
844,-2.7,-17.660991449895572
845,-2.7,-18.01665190493364
846,-2.7,-18.2670714756662
847,-2.7,-18.34676537450133
848,-2.7,-19.210125114642643
849,-2.7,-19.27339745138719
850,-2.7,-19.31605735485934
851,-2.7,-19.35382995718639
852,-0.0,-196.0975246304088
853,-0.0,-196.62071000551498
854,-0.0,-197.6702350810987
855,-0.0,-198.45552696972328
