,comfort reward,energy reward
0,-0.0,-1.5248689534142459
1,-0.0,-1.5248689534142459
2,-0.0,-93.91782537902579
3,-0.0,-31.162870057500108
4,-0.0,-2.033701243810924
5,-0.0,-12.93263019079544
6,-0.0,-14.45456330504463
7,-0.0,-18.13614269763524
8,-0.0,-1.5248689534142459
9,-0.0,-87.30340493789298
10,-0.0,-1.5248689534142459
11,-0.0,-1.5248689534142459
12,-0.0,-1.5248689534142459
13,-0.0,-33.60135259090251
14,-0.0,-83.65622370612178
15,-0.0,-1.5248689534142459
16,-0.0,-1.5248689534142459
17,-0.0,-1.5248689534142459
18,-0.0,-91.9457614582264
19,-0.0,-2.155812796348247
20,-0.0,-1.8001411284989082
21,-0.0,-1.5248689534142459
22,-0.0,-1.5248689534142459
23,-0.0,-86.85248150911
24,-0.0,-1.5248689534142459
25,-0.0,-1.5248689534142459
26,-0.0,-9.187536694031404
27,-0.0,-2.169882826868321
28,-0.0,-2.169882806032925
29,-0.0,-2.169882806032925
30,-0.0,-2.169882806032925
31,-0.0,-2.169882806032925
32,-3.736246594908009,-0.351783228659442
33,-2.7,-0.47455873471729215
34,-3.8500198884794337,-4.449388841281162
35,-4.111628512395114,-4.446092257819318
36,-4.493970585156222,-11.851199121280331
37,-4.500543057616585,-16.284071264416532
38,-3.5875976048012874,-4.04018366947098
39,-3.151141074170007,-4.138056040830006
40,-2.8865417817618186,-4.208657145911633
41,-4.3269234444059395,-8.787026559137484
42,-4.493188705515012,-15.806497224635441
43,-3.127997070541548,-4.095879524855256
44,-4.469837299022716,-12.494371715861421
45,-2.9959287545116253,-3.99612705843203
46,-4.419744489666898,-11.813315238543762
47,-3.0117863521503714,-3.7842238467427567
48,-2.7374265726967653,-4.2341062800785405
49,-2.7,-3.270016537486165
50,-2.7,-3.308748819302618
51,-2.7,-3.346157643687584
52,-2.7,-3.960093113838407
53,-2.7,-4.004804391255644
54,-4.266745046200186,-13.38172724872451
55,-2.7,-3.8839544847580463
56,-2.7,-4.283902932930825
57,-2.7,-4.268955877971341
58,-2.7,-4.355667554517517
59,-2.7,-4.469536637792183
60,-2.7,-4.682462478824059
61,-3.816958103127071,-10.541313833637039
62,-2.7,-4.424106236809214
63,-4.355436221140969,-18.407857343097103
64,-4.480381541498923,-12.08473694941028
65,-4.000271216800863,-5.631675359949001
66,-3.135660528431932,-4.356122753276758
67,-3.7879246328100495,-6.199635810182022
68,-3.219546619211777,-4.2985568996695
69,-3.10353770095128,-4.355806616037907
70,-3.1284565853837956,-4.4175761690018085
71,-4.4412328809765,-8.946653390828244
72,-4.402770674643396,-5.670815357365599
73,-4.629749240276174,-5.496584593257207
74,-5.022271124898569,-5.329120039664497
75,-4.53993529973222,-11.9222867233384
76,-5.74974881096159,-6.136571848792703
77,-6.549852795801877,-5.158498085150025
78,-6.924187864924131,-4.969074791123372
79,-4.61544023212891,-17.56517619024083
80,-6.775872599640187,-4.87696056520678
81,-7.659841302334599,-4.746086335009877
82,-8.111327886192385,-4.622849124555385
83,-4.675423484654766,-8.76655462690006
84,-0.0,-2.440711735139188
85,-0.0,-1.5248689534142459
86,-0.0,-1.5248689534142459
87,-0.0,-1.5248689534142459
88,-0.0,-1.5248689534142459
89,-0.0,-1.5248689534142459
90,-0.0,-1.5248689534142459
91,-0.0,-1.5248689534142459
92,-0.0,-1.5248689534142459
93,-0.0,-1.5248689534142459
94,-0.0,-1.5248689534142459
95,-0.0,-60.647162887633016
96,-0.0,-1.5248689534142459
97,-0.0,-103.3605327824648
98,-0.0,-1.5248689534142459
99,-0.0,-77.3480602145773
100,-0.0,-40.08691586129894
101,-0.0,-1.5248689534142459
102,-0.0,-24.91477697413591
103,-0.0,-89.21642392132838
104,-0.0,-1.5248689534142459
105,-0.0,-1.5248689534142459
106,-0.0,-1.5248689534142459
107,-0.0,-1.5248689534142459
108,-0.0,-1.5248689534142459
109,-0.0,-1.5248689534142459
110,-0.0,-1.64274554092319
111,-0.0,-1.880423386284234
112,-0.0,-99.60362828392209
113,-0.0,-1.843516919949829
114,-0.0,-1.918511487856869
115,-0.0,-133.796385158849
116,-0.0,-1.637029182633699
117,-0.0,-1.631324304262649
118,-0.0,-1.5976908108550198
119,-0.0,-9.492196100032166
120,-0.0,-1.537398894497076
121,-0.0,-1.5248689534142459
122,-0.0,-1.5248689534142459
123,-0.0,-1.5248689534142459
124,-0.0,-73.53773254059777
125,-0.0,-42.36304537698675
126,-0.0,-1.5248689534142459
127,-0.0,-1.5248689534142492
128,-4.121071043364128,-0.3714856333707056
129,-2.9120748085594634,-0.1585504182652821
130,-2.7,-0.1524868953414246
131,-2.7,-0.9948484119536836
132,-2.7,-0.657913950784624
133,-3.989215689432497,-12.917411179501741
134,-3.1064522609733305,-4.057901846033732
135,-2.7,-4.205405334479742
136,-3.3688407614287486,-5.794118744672607
137,-4.462830289253051,-13.06591562305128
138,-3.045126321585595,-4.061933033404353
139,-2.7,-0.4418453013202296
140,-4.022310404712745,-10.78602611264564
141,-2.7,-3.8955247790364593
142,-3.332549071213689,-5.5626238785464714
143,-2.7,-4.006446726521594
144,-2.7,-3.5975976412282646
145,-2.7,-3.340672556709361
146,-2.7,-3.406652334846595
147,-2.7,-5.636890093830621
148,-2.7,-4.198696270626424
149,-2.7,-4.243316723107498
150,-2.7,-4.3185048009757665
151,-2.7,-4.373289001263087
152,-2.7,-4.825458615786328
153,-2.7,-4.889664670445852
154,-3.6217784958388592,-7.8596432193732095
155,-3.674092538042821,-6.6370246678348925
156,-4.437616745298224,-11.16386411544809
157,-2.7,-4.618898532909976
158,-2.7,-4.746745518133061
159,-3.607487393899772,-7.475875970111073
160,-3.4316427324140264,-6.338776887791962
161,-2.7,-5.3146488085047805
162,-2.7,-4.619107715813305
163,-2.7,-4.638575919514684
164,-2.7,-5.484388248377892
165,-4.403891638268205,-12.726875976021102
