,comfort reward,energy reward
102,-0.0,-1.5248689534142459
103,-0.0,-98.5900401380012
104,-0.0,-1.5248689534142459
105,-0.0,-44.950396829826225
106,-0.0,-91.13907254454774
107,-0.0,-1.5248689534142459
108,-0.0,-92.73419242078015
109,-0.0,-1.5248689534142459
110,-0.0,-1.5248689534142459
111,-0.0,-1.5248689534142459
112,-0.0,-9.053961491700415
113,-0.0,-1.642034718647482
114,-0.0,-129.56968371891048
115,-0.0,-1.5683021795072012
116,-0.0,-1.567403717422119
117,-0.0,-1.5248689534142459
118,-0.0,-109.92609858751561
119,-0.0,-12.74336884404549
120,-0.0,-30.8729674931821
121,-0.0,-1.5248689534142459
122,-0.0,-1.5248689534142459
123,-0.0,-1.5248689534142459
124,-0.0,-24.05112870646794
125,-0.0,-1.5248689534142459
126,-0.0,-9.79730053056869
127,-0.0,-2.046276091941088
128,-4.337233563134648,-0.5621154332021681
129,-2.7725384849851253,-0.572146054815319
130,-2.7,-0.5760847525858693
131,-2.7,-0.4252033683880848
132,-2.7,-3.531213442454332
133,-2.7773086679938426,-4.008742240541483
134,-3.006891563368646,-4.919553734754766
135,-4.2921375213795505,-6.4730162020329
136,-4.186227164546485,-5.46776166558498
137,-3.0872013234536007,-4.083678947210436
138,-2.7,-4.127099378662284
139,-2.7,-0.44663025819934177
140,-2.7,-4.314296994784799
141,-4.228213497261319,-11.58714598720451
142,-2.7,-3.9431516062304395
143,-2.7,-4.05709587557024
144,-4.337926501353695,-7.72719354513933
145,-4.482263785269689,-5.601935144190796
146,-2.7,-3.2079397883414913
147,-2.7,-3.383860240001769
148,-2.7,-4.1949662974802955
149,-2.7,-4.251410142326898
150,-2.7,-4.29380169272299
151,-2.9851227659214508,-6.218997160056662
152,-4.38479392532139,-10.56776188160098
153,-2.7,-4.5623818924723665
154,-2.7,-4.689697064988137
155,-2.7,-4.779113260136863
156,-2.7,-4.926601701433167
157,-2.7,-5.04860682670741
158,-2.7,-5.15245672690464
159,-2.7,-5.683223308061821
160,-2.7,-4.90449048380936
161,-2.7,-5.146667868424505
162,-2.7,-4.857620030586788
163,-2.7,-4.8199929658857155
164,-4.0138839163642475,-7.565016115588633
165,-4.071532302899263,-6.110742577743309
166,-4.14868062603519,-5.870409096385885
167,-3.5352336465118976,-4.435696392504073
168,-4.468608768268367,-15.769975164901153
169,-4.669370301432133,-5.797702789251734
170,-4.523627342003524,-11.86160708743905
171,-5.1816421403298705,-5.467267899148598
172,-6.086209526866294,-5.237337706306862
173,-4.575684376525194,-15.10075447540535
174,-6.6395526216715455,-5.031032098418305
175,-4.501104715226612,-4.162026006198818
176,-4.670739941374727,-0.2729764943087794
177,-4.502797985202839,-1.377648306014602
178,-4.820910356019278,-0.1524868953414246
179,-5.147435049521114,-0.1524868953414246
180,-0.0,-1.5248689534142459
181,-0.0,-1.5248689534142459
182,-0.0,-1.5248689534142459
183,-0.0,-62.22914556486149
184,-0.0,-1.5248689534142459
185,-0.0,-7.581242186830771
186,-0.0,-1.5248689534142459
187,-0.0,-1.5248689534142459
188,-0.0,-89.79087757543616
189,-0.0,-1.5248689534142459
190,-0.0,-1.5248689534142459
191,-0.0,-1.5248689534142459
192,-0.0,-1.5248689534142459
193,-0.0,-111.5090327632902
194,-0.0,-1.5248689534142459
195,-0.0,-93.24921396216398
196,-0.0,-43.23449024302668
197,-0.0,-1.5248689534142459
198,-0.0,-86.02345781540511
199,-0.0,-1.5248689534142459
200,-0.0,-1.5248689534142459
201,-0.0,-45.96104249325061
202,-0.0,-1.5248689534142459
203,-0.0,-114.55580094195169
204,-0.0,-72.92059061791053
205,-0.0,-1.5248689534142459
206,-0.0,-100.6466444676189
207,-0.0,-1.5248689534142459
208,-0.0,-52.419382716347535
209,-0.0,-1.5248689534142459
210,-0.0,-111.9969412400978
211,-0.0,-1.525549911210037
212,-0.0,-1.585632002866934
