,comfort_reward,energy_reward,indoor_temp,action
176,-2.7,-1.2569153202260361,23.00074565949935,26.99999999999999
177,-2.7,-1.7694310001405529,23.00045327390296,26.99999999999999
178,-2.7,-1.917658689080093,23.00042020825972,26.99999999999999
179,-2.7,-2.264036585345189,23.0003606639772,26.99999999999999
180,-0.0,-29.33007483648336,23.00033360691786,26.99999999999999
181,-0.0,-33.279882768878004,23.00018716499069,26.99999999999999
182,-0.0,-36.3930728457439,23.00007814313502,26.99999999999999
183,-0.0,-39.10448029255876,22.99997496384767,26.99999999999999
184,-0.0,-99.28082422046393,23.99392184654056,27.99999999999999
185,-0.0,-59.88218325438278,23.99995274750842,27.99999999999999
186,-0.0,-73.1868620644925,23.99993793312916,27.99999999999999
187,-0.0,-69.75336430357868,23.99995116558163,27.99999999999999
188,-0.0,-70.0404580584851,23.99993801643713,27.99999999999999
189,-0.0,-71.35668282921651,23.99993473103899,27.99999999999999
190,-0.0,-73.05542555589068,23.99994217840804,27.99999999999999
191,-0.0,-75.02654453933805,23.99995818833539,27.99999999999999
192,-0.0,-74.48742078257663,23.99983068572346,27.99999999999999
193,-0.0,-73.96726165606695,23.99970837060321,27.99999999999999
194,-0.0,-73.44342094459715,23.99960552853543,27.99999999999999
195,-0.0,-72.89400268236619,23.9995155265277,27.99999999999999
196,-0.0,-73.31988074212678,23.99958877633126,27.99999999999999
197,-0.0,-73.75171395973057,23.99965806156866,27.99999999999999
198,-0.0,-74.15773308501758,23.99970686111085,27.99999999999999
199,-0.0,-74.55775926288804,23.99974190885144,27.99999999999999
200,-0.0,-75.7999123156984,23.99977436284943,27.99999999999999
201,-0.0,-77.04311045301111,23.99980596058663,27.99999999999999
202,-0.0,-78.28818380187805,23.99983611886864,27.99999999999999
203,-0.0,-79.53806609056123,23.99986393591074,27.99999999999999
204,-0.0,-78.783261997098,23.99987463498184,27.99999999999999
205,-0.0,-77.95674679082795,23.99988644285715,27.99999999999999
206,-0.0,-77.08130366213521,23.99990121480597,27.99999999999999
207,-0.0,-76.1559001942938,23.99991796279922,27.99999999999999
208,-0.0,-77.22454221003191,23.99992728694116,27.99999999999999
209,-0.0,-78.32739410303817,23.99993692603006,27.99999999999999
210,-0.0,-79.42650496975384,23.99994767536803,27.99999999999999
211,-0.0,-80.03083710925044,23.99995960603043,27.99999999999999
212,-0.0,-79.7971062780421,23.99996647051395,27.99999999999999
213,-0.0,-79.51894921323509,23.99997212297976,27.99999999999999
214,-0.0,-79.03646172896933,23.9999773296425,27.99999999999999
215,-0.0,-78.47880019681028,23.99998207212693,27.99999999999999
216,-0.0,-76.92154894747688,23.99985140752421,27.99999999999999
217,-0.0,-75.29506852153139,23.99972985883806,27.99999999999999
218,-0.0,-73.60102999523941,23.99963049254211,27.99999999999999
219,-0.0,-71.85573987699468,23.99954553703303,27.99999999999999
220,-0.0,-68.04940791709153,23.99956853608764,27.99999999999999
221,-0.0,-64.1268391731605,23.99961124098201,27.99999999999999
222,-0.0,-59.990983000568065,23.99967216501399,27.99999999999999
223,-0.0,-55.741225925881565,23.99975964524054,27.99999999999999
224,-2.7,-0.8365958213871635,23.99999561277506,27.99999999999999
225,-2.7,-0.32107335379442725,23.99977408220447,27.99999999999999
226,-2.7,-0.17290675904254768,23.99961134759905,27.99999999999999
227,-2.7,-0.1524868953414246,24.06919626272277,27.99999999999999
228,-2.7,-0.1524868953414246,24.57144597254777,27.99999999999999
229,-2.7,-0.21508498243330262,25.09816711548599,27.99999999999999
230,-2.7,-0.3297216736888528,25.37743407223159,27.99999999999999
231,-2.7,-0.4406605625590291,25.60806777065735,27.99999999999999
232,-2.7,-7.010647387529225,24.17107554839416,27.99999999999999
233,-2.7,-7.244779204166166,24.01308819523532,27.99999999999999
234,-2.7,-7.609872265214805,24.00172921314109,27.99999999999999
235,-2.7,-7.8966793188905084,24.00007219445881,27.99999999999999
236,-2.7,-7.518432560879628,23.99990188979927,27.99999999999999
237,-2.7,-7.687662424838723,23.99987512781065,27.99999999999999
238,-2.7,-7.701825384413098,23.99987564442457,27.99999999999999
239,-2.7,-7.717390904025588,23.99987357961749,27.99999999999999
240,-2.7,-6.468540954367857,23.99975984019569,27.99999999999999
241,-2.7,-6.302593036261553,23.99978002435731,27.99999999999999
242,-2.7,-6.335649547202459,23.99980998221182,27.99999999999999
243,-2.7,-6.347431346308496,23.99981017698056,27.99999999999999
244,-2.7,-7.879784524553897,23.99990335290067,27.99999999999999
245,-2.7,-0.40921249336552684,24.81503370787114,27.99999999999999
246,-2.7,-0.1524868953414246,25.23213879276419,27.99999999999999
247,-2.7,-0.1524868953414246,25.32001381605749,27.99999999999999
248,-2.7,-0.1524868953414246,25.46019713924757,27.99999999999999
249,-2.7,-0.1524868953414246,25.65744924613576,27.99999999999999
250,-2.7,-0.1524868953414246,25.85026435103027,27.99999999999999
251,-2.743703079044907,-0.1524868953414246,26.02427948835828,27.99999999999999
252,-2.9059024437472156,-0.1781513283914153,26.11439024652623,26.99999999999999
253,-2.706638050774744,-0.3855799930985263,26.00368780598597,25.99999999999999
254,-2.7,-1.510051439004539,25.03825984862602,24.99999999999999
255,-2.7,-0.8244228039604161,24.99875990375411,24.99999999999999
256,-2.7,-4.47205176739921,23.56739475806562,24.99999999999999
257,-2.7,-4.3343739330997195,23.00937874867904,24.99999999999999
258,-3.1735279350869945,-4.239517144370446,22.73692892495167,24.99999999999999
259,-3.596365602729901,-4.163602423736801,22.5020191095945,25.99999999999999
260,-2.7,-0.43733569281631574,23.78649190578979,26.99999999999999
261,-2.7,-0.21693700740712402,24.58840170959776,26.99999999999999
262,-2.7,-0.1524868953414246,24.8492355208757,26.99999999999999
263,-2.7,-0.1524868953414246,24.81119487444757,26.99999999999999
264,-2.7,-0.1524868953414246,24.57225292517057,26.99999999999999
265,-2.7,-0.1524868953414246,24.36650690158501,26.99999999999999
266,-2.7,-0.1524868953414246,24.25454064791175,26.99999999999999
267,-2.7,-0.1524868953414246,24.18573247498073,26.99999999999999
268,-2.7,-0.1524868953414246,23.93720978210323,26.99999999999999
269,-2.7,-0.1524868953414246,23.58094676982939,26.99999999999999
270,-2.7,-0.1524868953414246,23.30374636782251,26.99999999999999
271,-2.7,-0.2665323488432721,23.05404403056529,26.99999999999999
272,-2.7,-1.3118604476932612,23.00143270777436,26.99999999999999
273,-2.7,-2.0217839756120632,23.00024914604395,26.99999999999999
274,-2.7,-2.839614834682493,23.00028859099894,26.99999999999999
275,-2.7,-3.018059685431394,23.00018017676914,26.99999999999999
276,-0.0,-38.31300184675605,23.00030736584491,26.99999999999999
277,-0.0,-42.04257903169536,23.00041352075669,26.99999999999999
278,-0.0,-44.770702517809156,23.00048867620795,26.99999999999999
279,-0.0,-46.858914440133766,23.00054527354743,26.99999999999999
280,-0.0,-48.55910700557046,23.00047561495392,26.99999999999999
281,-0.0,-50.05411677526106,23.0004071754081,26.99999999999999
282,-0.0,-51.25615669150757,23.0003531147048,26.99999999999999
283,-0.0,-52.17852718640278,23.00030943233216,26.99999999999999
284,-0.0,-53.994633279221695,23.00026522858215,26.99999999999999
285,-0.0,-55.73162980302306,23.00022853150638,26.99999999999999
286,-0.0,-57.43758151223889,23.00019958123117,26.99999999999999
287,-0.0,-59.11896289947313,23.00017731969936,26.99999999999999
288,-0.0,-60.68907630096508,23.00027625854022,26.99999999999999
289,-0.0,-62.22746907228815,23.0003621190353,26.99999999999999
290,-0.0,-63.75046909205391,23.00042241587868,26.99999999999999
291,-0.0,-65.25942293738507,23.0004649638437,26.99999999999999
292,-0.0,-65.8438614050848,23.00039758971906,26.99999999999999
293,-0.0,-66.39242063081564,23.00033955621752,26.99999999999999
294,-0.0,-66.90150102239069,23.00030002913234,26.99999999999999
295,-0.0,-67.35895652854957,23.00027043834463,26.99999999999999
296,-0.0,-67.8599350489594,23.00024252458027,26.99999999999999
297,-0.0,-68.31994843238786,23.00021578447999,26.99999999999999
298,-0.0,-68.75158415748602,23.00019145703092,26.99999999999999
299,-0.0,-69.15307453106662,23.00017020707949,26.99999999999999
300,-0.0,-69.4687422911888,23.00015138369231,26.99999999999999
301,-0.0,-69.74615103358015,23.00013469350024,26.99999999999999
302,-0.0,-69.9933718292121,23.00011977618189,26.99999999999999
303,-0.0,-70.21457391027127,23.0001064641932,26.99999999999999
304,-0.0,-69.4152518434663,23.0000883444539,26.99999999999999
305,-0.0,-68.5662167438598,23.00007348172145,26.99999999999999
306,-0.0,-67.67344532882936,23.00006233107254,26.99999999999999
307,-0.0,-66.22810570409894,23.00005386845554,26.99999999999999
308,-0.0,-65.78899532928205,22.99992921566275,26.99999999999999
309,-0.0,-118.7530842367012,23.99112596000987,27.99999999999999
310,-0.0,-95.30602912301107,23.9994739108426,27.99999999999999
311,-0.0,-89.13950403256511,23.99949599175345,27.99999999999999
312,-0.0,-79.15627566796289,23.99959303189726,27.99999999999999
313,-0.0,-74.43654706325685,23.99969409058891,27.99999999999999
314,-0.0,-71.46657330074386,23.99975800930608,27.99999999999999
315,-0.0,-69.50849761852696,23.99979613326502,27.99999999999999
316,-0.0,-66.83145603842358,23.99980648856257,27.99999999999999
317,-0.0,-64.41941001385972,23.99981918681848,27.99999999999999
318,-0.0,-61.30199630541651,23.99983817102838,27.99999999999999
319,-0.0,-58.07951059006847,23.99985943342515,27.99999999999999
320,-2.7,-1.4922020588084441,23.99999454216274,27.99999999999999
321,-2.7,-0.6181262291308512,23.99978573442308,27.99999999999999
322,-2.7,-0.29490667380527,23.9995514209459,27.99999999999999
323,-2.7,-0.1524868953414246,24.01746304114526,27.99999999999999
324,-2.7,-0.1524868953414246,24.41172784870901,27.99999999999999
325,-2.7,-0.1524868953414246,24.86312205194464,27.99999999999999
326,-2.7,-0.1524868953414246,25.18439627428068,27.99999999999999
327,-2.7,-0.1524868953414246,25.46562188099634,27.99999999999999
328,-2.7,-0.1524868953414246,25.7833205600834,27.99999999999999
329,-2.8657488914333626,-0.21294037854980652,26.09208271746298,27.99999999999999
330,-3.303842213083231,-0.32592060782294074,26.33546789615735,26.99999999999999
331,-2.7168892244193934,-0.8150862496831754,26.00938290245522,25.99999999999999
332,-2.7,-5.22694955300653,23.57355585772888,24.99999999999999
333,-2.7,-4.006942369630138,23.43991050844859,24.99999999999999
334,-2.7,-3.963675228355422,23.31981490072338,24.99999999999999
335,-2.7,-3.935959810071282,23.11470146117007,24.99999999999999
336,-2.7,-3.1634420820497833,23.17122428911307,24.99999999999999
337,-2.7,-3.1474369968262534,23.15130966014789,24.99999999999999
338,-2.7,-3.139921786443081,23.07517663578118,24.99999999999999
339,-2.7,-3.1436333986517138,23.00296060146485,24.99999999999999
340,-3.0461752304611394,-3.893020536497368,22.80768042752159,24.99999999999999
341,-3.305737782694351,-3.8992651962056835,22.66347900961425,25.99999999999999
342,-2.8645959668312004,-4.662755607924355,22.90855779620489,26.99999999999999
343,-2.7,-10.94855812342984,23.92277906335027,27.99999999999999
344,-2.7,-8.7521981779486,23.99799076671694,27.99999999999999
345,-2.7,-9.765220922706048,23.99943156126167,27.99999999999999
346,-2.7,-9.035038946108124,23.99977788897118,27.99999999999999
347,-2.7,-8.547451324756771,23.99983967964327,27.99999999999999
348,-2.7,-8.516337241599759,23.99984477897868,27.99999999999999
349,-2.7,-8.091384157431502,23.99981439691883,27.99999999999999
350,-2.7,-8.026487241401382,23.99980198430066,27.99999999999999
351,-2.7,-8.053683534985279,23.99979864341081,27.99999999999999
352,-2.7,-9.025962109612088,23.99985729908586,27.99999999999999
353,-2.7,-9.263130938866242,23.99989453986706,27.99999999999999
354,-2.7,-9.516351767306253,23.99992841497533,27.99999999999999
355,-2.7,-9.79644097936554,23.99996433031371,27.99999999999999
356,-2.7,-10.067262720707822,23.99999557340875,27.99999999999999
357,-2.7,-10.35077960227938,24.00002541079268,27.99999999999999
358,-2.7,-10.55703955085083,24.00004882400996,27.99999999999999
359,-2.7,-10.747189850754001,24.00006893663844,27.99999999999999
360,-2.7,-18.31509236787733,23.99998379912673,27.99999999999999
361,-2.7,-18.57895894942214,24.00000902303793,27.99999999999999
362,-2.7,-18.77210192285536,24.0000886499677,27.99999999999999
363,-2.7,-18.95134887391916,24.00012912779372,27.99999999999999
364,-2.7,-20.43856677173117,24.00018813525945,27.99999999999999
365,-2.7,-2.690315839107669,24.00018106252567,27.99999999999999
366,-2.7,-1.711797764857047,24.00070216051814,27.99999999999999
367,-2.7,-2.5090934270427243,24.0008350478461,27.99999999999999
368,-2.7,-3.7026128330321035,24.00120624130394,27.99999999999999
369,-2.7,-3.9225443515239085,24.00098301152222,27.99999999999999
370,-2.7,-4.168108319786829,24.00076428431612,27.99999999999999
371,-2.7,-4.389393226090065,24.00059064203747,27.99999999999999
372,-0.0,-50.59771891361966,24.00071795447028,27.99999999999999
373,-0.0,-53.57756492505115,24.00077520246279,27.99999999999999
374,-0.0,-56.05434268713689,24.00078579923286,27.99999999999999
375,-0.0,-58.230047933320265,24.00077442325801,27.99999999999999
376,-0.0,-60.99157482576687,24.00062172580093,27.99999999999999
377,-0.0,-63.64180179226728,24.00049612951867,27.99999999999999
378,-0.0,-66.24003337841651,24.00041100852428,27.99999999999999
379,-0.0,-68.80317548486185,24.00035633316726,27.99999999999999
380,-0.0,-69.74173865633153,24.00031265868433,27.99999999999999
381,-0.0,-70.6157843288318,24.00027199062434,27.99999999999999
382,-0.0,-71.42939051487225,24.00023494993433,27.99999999999999
383,-0.0,-72.18460752274261,24.00020305065308,27.99999999999999
384,-0.0,-53.58191508239873,24.00012618325904,27.99999999999999
385,-0.0,-54.70218225446427,24.00010253011575,27.99999999999999
386,-0.0,-55.272902792220236,24.00008362175757,27.99999999999999
387,-0.0,-55.89452593675664,24.0000698404533,27.99999999999999
388,-0.0,-56.35928469657924,24.0001638867414,27.99999999999999
389,-0.0,-56.814221905590365,24.00025207787504,27.99999999999999
390,-0.0,-57.2590244728863,24.0003272174878,27.99999999999999
391,-0.0,-57.685888430508676,24.00039233743913,27.99999999999999
392,-0.0,-58.2513511107922,24.00025609788214,27.99999999999999
393,-0.0,-58.796136730250666,24.00013617585309,27.99999999999999
394,-0.0,-59.34729905051954,24.00004640909415,27.99999999999999
395,-0.0,-59.89581621896368,23.99997938276775,27.99999999999999
396,-0.0,-60.22595372311571,23.99999141574769,27.99999999999999
397,-0.0,-60.52449644187744,24.00000054839379,27.99999999999999
398,-0.0,-60.801928665239345,24.00000212066107,27.99999999999999
399,-0.0,-61.02792617576571,23.99999980926814,27.99999999999999
400,-0.0,-61.34945734260658,23.99999738613003,27.99999999999999
401,-0.0,-61.6752185179157,23.99999632815353,27.99999999999999
402,-0.0,-61.99180294007839,23.99999639965788,27.99999999999999
403,-0.0,-60.57866186035633,23.99999695174405,27.99999999999999
404,-0.0,-60.04215843639703,23.99999881169087,27.99999999999999
405,-0.0,-59.55993343059529,24.00000044403307,27.99999999999999
406,-0.0,-58.94168982057824,24.00000181386653,27.99999999999999
407,-0.0,-58.19176191635795,24.00000301532019,27.99999999999999
408,-0.0,-57.05051774648122,23.99990563614095,27.99999999999999
409,-0.0,-55.794219164347595,23.99981254288508,27.99999999999999
410,-0.0,-54.018036744311374,23.99973218594321,27.99999999999999
411,-0.0,-52.065322316794166,23.99966214730861,27.99999999999999
412,-0.0,-50.026719745590654,23.99969936934368,27.99999999999999
413,-0.0,-47.87312046831942,23.99973711482028,27.99999999999999
414,-0.0,-45.54212287875523,23.99976896734104,27.99999999999999
415,-0.0,-43.12545098516751,23.9997971190284,27.99999999999999
416,-0.0,-40.63163626869975,23.99966021803738,27.99999999999999
417,-0.0,-38.096112289239024,23.9995384533826,27.99999999999999
418,-0.0,-33.86702035464058,23.99946583329433,27.99999999999999
419,-0.0,-30.22149555009586,23.99943478700123,27.99999999999999
420,-0.0,-25.601350755885793,23.99954430218636,27.99999999999999
421,-0.0,-20.36257600715971,23.99966264572543,27.99999999999999
422,-0.0,-18.8445362545276,23.99970653731658,27.99999999999999
423,-0.0,-18.850857875012622,23.99973393573238,27.99999999999999
424,-0.0,-19.6462730228342,23.99990077057179,27.99999999999999
425,-0.0,-20.68749482685902,24.00009006102216,27.99999999999999
426,-0.0,-20.49767535474367,24.00027376755063,27.99999999999999
427,-0.0,-19.97856612920429,24.00039774642417,27.99999999999999
428,-0.0,-19.28072233856896,24.00021753536977,27.99999999999999
429,-0.0,-18.36212941892785,24.00006890203753,27.99999999999999
430,-0.0,-202.453926397297,23.99996811704473,27.99999999999999
431,-0.0,-199.5661701341938,24.00002167860077,27.99999999999999
432,-0.0,-196.9746769597839,24.00002534585794,27.99999999999999
433,-0.0,-193.60382193202202,23.99997865655919,27.99999999999999
434,-0.0,-194.6981040188618,24.00000140194256,27.99999999999999
435,-0.0,-196.33262426097642,24.00000681168301,27.99999999999999
